video_path,label,original_type,race,gender,source,manipulation_type
data/raw/FFPP/real/00294.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/00296.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/00297.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/00298.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/003.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0030.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0031.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0033.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0036.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0034.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0035.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0038.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/004.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0041.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0042.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0044.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0043.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0045.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0046.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/0048.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/007.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/008.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/010.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/011.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/013.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/014.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/015.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/017.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/016.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/018.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/019.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/020.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/022.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/021.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/023.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/024.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/025.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/026.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/027.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/028.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/030.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/029.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/032.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/033.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/036.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/035.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/037.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/038.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/039.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/040.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/041.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/044.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/046.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/045.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/047.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/048.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/051.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/050.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/049.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/054.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/053.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/055.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/057.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/058.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/059.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/061.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/060.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/062.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/063.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/064.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/067.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/065.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/066.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/070.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/071.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/072.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/074.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/075.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/076.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/077.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/078.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/081.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/079.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/080.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/082.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/083.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/084.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/087.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/085.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/089.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/090.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/093.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/094.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/096.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/095.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/097.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/098.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/099.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/100.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/106.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/105.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/104.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/107.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/108.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/109.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/111.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/110.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/112.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/113.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/115.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/114.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/118.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/119.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/117.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/121.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/120.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/122.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/123.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/124.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/125.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/126.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/128.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/127.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/129.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/130.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/131.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/133.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/132.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/136.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/137.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/139.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/140.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/141.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/142.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/143.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/144.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/146.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/145.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/147.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/148.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/149.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/150.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/151.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/152.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/153.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/157.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/156.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/160.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/161.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/162.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/163.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/165.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/164.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/166.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/167.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/168.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/169.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/171.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/170.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/172.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/174.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/175.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/176.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/180.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/179.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/181.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/182.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/183.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/185.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/186.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/187.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/188.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/189.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/190.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/191.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/193.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/195.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/196.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/197.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/198.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/199.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/200.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/201.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/202.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/203.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/204.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/205.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/207.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/206.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/208.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/210.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/211.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/213.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/215.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/214.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/216.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/218.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/219.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/220.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/221.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/222.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/223.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/224.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/225.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/226.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/227.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/228.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/229.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/232.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/234.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/235.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/236.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/237.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/238.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/239.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/240.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/241.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/243.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/244.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/245.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/246.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/247.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/248.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/250.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/251.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/252.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/253.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/254.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/255.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/256.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/257.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/259.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/260.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/262.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/263.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/266.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/267.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/268.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/269.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/270.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/271.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/272.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/274.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/273.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/275.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/276.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/278.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/279.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/282.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/281.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/283.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/284.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/287.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/288.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/290.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/289.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/291.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/292.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/293.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/294.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/296.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/295.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/297.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/298.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/299.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/300.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/302.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/301.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/303.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/304.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/305.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/307.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/306.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/308.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/309.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/310.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/311.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/315.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/312.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/317.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/319.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/320.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/322.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/323.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/324.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/326.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/327.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/328.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/329.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/331.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/332.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/333.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/335.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/337.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/339.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/340.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/343.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/344.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/347.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/349.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/350.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/352.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/351.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/353.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/354.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/355.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/356.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/357.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/358.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/359.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/360.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/361.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/362.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/363.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/364.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/365.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/366.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/367.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/369.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/370.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/371.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/372.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/373.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/374.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/375.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/378.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/376.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/379.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/380.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/382.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/384.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/385.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/386.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/387.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/388.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/389.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/390.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/391.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/392.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/393.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/394.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/395.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/396.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/397.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/398.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/399.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/400.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/402.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/403.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/405.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/407.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/408.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/409.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/410.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/412.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/413.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/FFPP/real/414.mp4::sbi,fake,,,,SBI,unknown_fake
